Date,New Deaths per Million,Total Deaths per Million,CFR,Cumulative Estimated Daily Excess Deaths per Million,Estimated Daily Excess Deaths per Million,Cumulative Excess Deaths to Case Deaths,Cumulative Mean Excess Deaths to Case Deaths,Estimated Daily CFR,Estimated Cumulative CFR
2020-09-20,1.004658542475565,121.17549895384444,2.463454769047677,206.33260179853605,1.383333012625536,1.7027584254233425,1.7027584254233425,3.3919766398804603,4.194668363645246
2020-09-21,0.5180294789663403,121.69352843281077,2.458615331879832,206.54512359545782,1.3775202196792145,1.6972564297820913,1.6972564297820913,6.5378370721984576,4.172900680393875
2020-09-22,0.5342760127286187,122.22780444553939,2.4509294694058177,209.1907535303345,1.395308295934938,1.7114825426120035,1.7114825426120035,6.400815570865644,4.194723000061358
2020-09-23,0.7829454449349451,123.01074989047432,2.446831224895493,210.66710407102562,1.4088153499008222,1.7125910073599122,1.7125910073599122,4.402775966767165,4.19042115228346
2020-09-24,0.9453794268984528,123.95612931737277,2.440965148446999,212.14345461171678,1.4223224038667068,1.7114398116494294,1.7114398116494294,3.672429628688031,4.177564933900953
2020-09-25,0.6204037833602413,124.57653310073303,2.4335488838863273,213.6198051524079,1.435829457832591,1.714767619834742,1.714767619834742,5.632075864583673,4.172970827373249
2020-09-26,0.8379325958017768,125.4144656965348,2.433819980261858,215.09615569309904,1.4493365117984753,1.7150825026322472,1.7150825026322472,4.209675310653043,4.174202062703874
2020-09-27,1.1777414654118403,126.59220716194665,2.41165266391605,216.5725062337902,1.4628435657643597,1.7107886108402686,1.7107886108402686,2.9954541687418828,4.125827910730171
2020-09-28,0.43648248752179103,127.02868964946843,2.4077003258413794,216.86127429254927,1.4737358944302494,1.707183431482848,1.707183431482848,8.129339652021438,4.110386104252258
2020-09-29,0.664682590896427,127.69337224036487,2.4050487293436875,219.5367585764841,1.4780007655929466,1.7192494389077368,1.7192494389077368,5.347911788187954,4.1348786784699
2020-09-30,0.5273522680694698,128.22072450843433,2.399203430652744,221.02466037848683,1.4796509114556493,1.7237826507831648,1.7237826507831648,6.7317119084907455,4.13570524945865
2020-10-01,1.0234423351420991,129.2441668435764,2.4077860864426124,222.51256218048962,1.4813010573183518,1.7216449114473036,1.7216449114473036,3.484960464478586,4.14535266357754
2020-10-02,0.5709810219358642,129.8151478655123,2.3995359838991646,224.00046398249236,1.4829512031810546,1.7255340972577058,1.7255340972577058,6.232071886268754,4.1404811578148255
2020-10-03,0.7015118215968964,130.51665968710918,2.3910465212566896,225.48836578449516,1.484601349043757,1.727659643796156,1.727659643796156,5.06014407997222,4.130914581214371
2020-10-04,1.1347633817637046,131.6514230688729,2.367304316841176,226.9762675864979,1.4862514949064598,1.724069989488501,1.724069989488501,3.1005667228486256,4.081398328652449
2020-10-05,0.5436312079357088,132.1950542768086,2.3635587059499996,227.25943609176633,1.4854515197349918,1.7191220755951924,1.7191220755951924,6.45833392285954,4.063245948363851
2020-10-06,0.6953187608459784,132.8903730376546,2.357104544522133,230.2223539768819,1.5265135349610899,1.7324231147402092,1.7324231147402092,5.174823682527336,4.083502396789335
2020-10-07,0.592760434899589,133.4831334725542,2.3497227470521818,231.98053856526312,1.5651254291530172,1.7379015050838706,1.7379015050838706,6.204211020753475,4.083586698631794
2020-10-08,0.6833084268916765,134.16644189944586,2.3413030474592254,233.73872315364432,1.6037373233449446,1.7421548924195605,1.7421548924195605,5.495080895682948,4.078912558767916
2020-10-09,0.6703692399826793,134.83681113942853,2.3318301225524545,235.49690774202554,1.6423492175368721,1.7465327587620643,1.7465327587620643,5.712791024394082,4.07261769690602
2020-10-10,0.8179051040127217,135.65471624344124,2.3233587432630487,237.25509233040677,1.6809611117287995,1.7489630946898818,1.7489630946898818,4.774974109905463,4.063468697692136
2020-10-11,1.3422839236468984,136.99700016708815,2.297071458878712,239.01327691878797,1.7195730059207268,1.74466066138146,1.74466066138146,2.9427321625270833,4.007610210687807
2020-10-12,0.5083995281558904,137.50539969524402,2.2901863132991096,239.52745794963377,1.7525748691052563,1.7419494687517965,1.7419494687517965,7.894820423645457,3.9893888317940194
2020-10-13,0.6951619918273253,138.20056168707137,2.282918432536794,242.88360794163748,1.8087508197263764,1.7574719304802882,1.7574719304802882,5.939954477898239,4.012165064759473
2020-10-14,0.5522037893387611,138.75276547641013,2.274335006360461,244.99575437610574,1.8593167393400984,1.7656999738701307,1.7656999738701307,7.657877815827488,4.01579326130259
2020-10-15,0.7332209167496088,139.48598639315972,2.263823787127563,247.10790081057397,1.9098826589538205,1.7715607653522099,1.7715607653522099,5.896773666971912,4.010501400946244
2020-10-16,0.6402657930860105,140.12625218624572,2.252240338034405,249.22004724504225,1.9604485785675425,1.7785393054957106,1.7785393054957106,6.896200635692692,4.005697966617135
2020-10-17,0.8076786643478983,140.93393085059364,2.242526526671573,251.3321936795105,2.0110144981812645,1.7833334539285068,1.7833334539285068,5.583598473947163,3.9991725763355137
2020-10-18,1.7029449467275766,142.6368757973212,2.215775650240103,253.44434011397874,2.0615804177949864,1.7768500515540495,1.7768500515540495,2.6824118416393534,3.9371010783613345
2020-10-19,0.6324776411769683,143.2693534384982,2.208709852367961,254.23761467521007,2.101450854595616,1.7745429051883566,1.7745429051883566,7.338591761402219,3.9194503981391873
2020-10-20,0.8762098265630981,144.1455632650613,2.201656861422343,257.9669320749489,2.15476049896401,1.7896279721116894,1.7896279721116894,5.414277600462762,3.940146704193055
2020-10-21,0.6501675222837929,144.7957307873451,2.1896474907960943,260.37737760145075,2.1973746605193116,1.7982393278145414,1.7982393278145414,7.4003633630362415,3.9375102319999664
2020-10-22,0.9340951972368935,145.72982598458196,2.180310265157939,262.7878231279526,2.2399888220746136,1.8032535299654804,1.8032535299654804,5.228450630144643,3.9316521820660264
2020-10-23,0.8061719661339799,146.53599795071594,2.1711960046727112,265.19826865445447,2.282602983629915,1.8097823904242827,1.8097823904242827,6.147545048084238,3.929392295416231
2020-10-24,1.0492284952168278,147.5852264459328,2.1598376970947784,267.6087141809563,2.3252171451852166,1.8132486606238574,1.8132486606238574,4.786461354220364,3.916322811422023
2020-10-25,2.4447032809828553,150.02992972691564,2.135194782225016,270.0191597074582,2.367831306740518,1.7997686208275032,1.7997686208275032,2.0680550849135346,3.8428565684031986
2020-10-26,0.7837006062168812,150.72485852721024,2.1289350368509035,271.0045919796595,2.39528241050161,1.7980086007560274,1.7980086007560274,6.506822383978555,3.827843506708775
2020-10-27,1.139452737384909,151.86431126459516,2.1235721939065906,276.16872008503105,2.600255382312575,1.8185228496763715,1.8185228496763715,4.846036913832656,3.861764557556517
2020-10-28,0.8747817451001244,152.7390930096953,2.115435944540727,279.90783493610206,2.7900652963293306,1.8325880389923135,1.8325880389923135,6.747059421999251,3.876722609219743
2020-10-29,1.1306142166490498,153.86970722634433,2.10696964548151,283.6469497871731,2.979875210346086,1.843422951146094,1.843422951146094,5.55318208728214,3.884036201848764
2020-10-30,1.142256867756509,155.01196409410085,2.099234269263737,287.3860646382442,3.1696851243628417,1.853960539870232,1.853960539870232,5.825232330541224,3.8918974991582895
2020-10-31,1.2698631476840472,156.2818272417849,2.0907166277500218,291.1251794893152,3.359495038379597,1.8628217024805644,1.8628217024805644,5.5311095139611774,3.8946323079097196
2020-11-01,3.267056535009563,159.54888377679444,2.072655115850531,294.8642943403862,3.5493049523963527,1.8481125493356332,1.8481125493356332,2.251716488057772,3.830499930048067
2020-11-02,0.8726261965190806,160.42150997331353,2.067565855933722,296.96183592654194,3.708177732257284,1.8511347759782475,1.8511347759782475,8.786009058096457,3.827343057544144
2020-11-03,1.1000988047261264,161.52160877803968,2.063261482616893,302.5947666168213,3.775149514078883,1.8734011436986244,1.8734011436986244,7.080382734765328,3.8653164212838065
2020-11-04,1.0909168747504494,162.61252565279014,2.0570863476297854,306.58612404218536,3.8111841617446585,1.8853782807408532,1.8853782807408532,7.186555721049978,3.878385921429726
2020-11-05,1.7865862876408019,164.3991119404309,2.062343577611801,310.5774814675494,3.8472188094104327,1.889167634798936,1.889167634798936,4.441032072250033,3.8961127386596615
2020-11-06,1.2822207572959872,165.6813326977269,2.054554152088674,314.56883889291345,3.883253457076208,1.8986377871961024,1.8986377871961024,6.222293991460397,3.9008541489962045
2020-11-07,1.223643018983148,166.90497571671003,2.047727512210754,318.5601963182775,3.9192881047419834,1.9086321120765977,1.9086321120765977,6.558803471154385,3.9083584865881686
2020-11-08,3.948943628127382,170.85391934483744,2.0376801616616986,322.55155374364153,3.9553227524077585,1.8878791600480065,1.8878791600480065,2.0409718305784974,3.8468939120443735
2020-11-09,1.1874779772900774,172.0413973221275,2.035703643933954,324.66007259029607,3.956890930928169,1.887104369318786,1.887104369318786,6.783331936076822,3.841585241105939
2020-11-10,1.503003954850587,173.5444012769781,2.0329659655414183,330.6242555425558,4.004212716890447,1.9051277546826595,1.9051277546826595,5.4161056236446505,3.8730598852781872
2020-11-11,1.3434698644495773,174.88787114142767,2.030641490471249,334.7055999161059,4.0170680337073605,1.9138296883117607,1.9138296883117607,6.07175883519647,3.8863019707815196
2020-11-12,1.4561304751939825,176.34400161662165,2.0284490771371684,338.78694428965605,4.029923350524274,1.9211707865527023,1.9211707865527023,5.613847413100464,3.896997109005717
2020-11-13,1.4821144855263446,177.826116102148,2.0207558603978946,342.8682886632062,4.042778667341187,1.928109864730182,1.928109864730182,5.512036191603689,3.8962393086445064
2020-11-14,1.3154215497970565,179.14153765194507,2.015699864599764,346.9496330367564,4.055633984158101,1.9367347047720804,1.9367347047720804,6.214692829074388,3.9038758821747463
2020-11-15,4.876261761314763,184.0177994132598,2.0173134939316957,351.0309774103065,4.068489300975014,1.9075925183844589,1.9075925183844589,1.6831373639303364,3.848212128260115
2020-11-16,1.513002277344935,185.53080169060476,2.0168222787832097,352.97718272759363,4.045301696068446,1.902526046948399,1.902526046948399,5.392361073869244,3.8370569174508824
2020-11-17,1.7362779207890164,187.26707961139377,2.015641046943,359.1760866135255,4.078833198257176,1.9179884011587502,1.9179884011587502,4.735108083563536,3.865976148936154
2020-11-18,1.6883993320916493,188.95547894348545,2.0153703659002775,363.2398514431943,4.076321778722425,1.9223568084619311,1.9223568084619311,4.865731677667557,3.874260944460812
2020-11-19,1.5490266160567674,190.50450555954217,2.011086193701005,367.30361627286317,4.073810359187674,1.9280573716303127,1.9280573716303127,5.288988377729864,3.8774895607491704
2020-11-20,1.3880968784993102,191.8926024380415,2.005992165499631,371.3673811025321,4.071298939652923,1.9352876368563483,1.9352876368563483,5.883590621700816,3.882171837522129
2020-11-21,1.5275842231459797,193.4201866611875,2.003026296927273,375.43114593220093,4.068787520118171,1.9410132541637988,1.9410132541637988,5.335148318448808,3.88790059077447
2020-11-22,5.74077493493072,199.15484153311593,1.9958538572565707,379.49491076186973,4.06627610058342,1.9055269148391074,1.9055269148391074,1.413692912892006,3.8031532430878454
2020-11-23,1.7978542777678477,200.95269581088377,2.0033753194644035,381.1718755387343,4.027813092607875,1.8968238967913846,1.8968238967913846,4.488251045109545,3.8000501802021547
2020-11-24,1.7404749767441472,202.69317078762793,2.0028139918451306,387.6905706900753,4.073497581809194,1.9126967582754855,1.9126967582754855,4.687489370204296,3.8307758296309657
2020-11-25,1.7095858106050954,204.40275659823305,1.9997597009488532,391.822465788612,4.0832304825697205,1.916913804439363,1.916913804439363,4.7762912619394955,3.8333669763103893
2020-11-26,1.4622567333839764,205.865013331617,1.9925060628425229,395.95436088714865,4.092963383330246,1.9233688837127794,1.9233688837127794,5.577169979860478,3.8323241618803685
2020-11-27,1.5880020867287368,207.45301541834576,1.9884728882241194,400.08625598568534,4.102696284090772,1.928563222756146,1.928563222756146,5.1373360260110985,3.8348956816767297
2020-11-28,1.5012419275633089,208.95425734590904,1.9837948958189104,404.218151084222,4.1124291848512975,1.9344815282469565,1.9344815282469565,5.4343113368585865,3.8376145817922778
2020-11-29,6.203445214749781,215.15770256065883,1.987066988132441,408.3500461827587,4.122162085611824,1.8979104225545154,1.8979104225545154,1.320397281912776,3.7712751470905688
2020-11-30,1.265631531207557,216.4233340918664,1.9840618061355733,409.8162869650584,4.092058657171527,1.8935864225763264,1.8935864225763264,6.414898088398677,3.756992497650585
2020-12-01,1.5345473031340569,217.95788139500044,1.9798213288085098,416.6876425893672,4.142438729489968,1.9117805693578616,1.9117805693578616,5.344435152423715,3.784983947216371
2020-12-02,1.389382121982205,219.34726351698265,1.974854211863448,420.8933438974391,4.152982472607587,1.9188447448529578,1.9188447448529578,5.903008825335391,3.789438626284907
2020-12-03,1.4805239374645933,220.82778745444728,1.9712298097092933,425.0990452055109,4.163526215725205,1.925025152431059,1.925025152431059,5.5434882086396025,3.7946669649122797
2020-12-04,1.58718825663814,222.4149757110854,1.96511636988012,429.3047465135827,4.174069958842823,1.9301971242765814,1.9301971242765814,5.167964903243958,3.793061966011442
2020-12-05,1.6662045032676709,224.08118021435305,1.959668619317523,433.51044782165445,4.1846137019604415,1.9346133727382377,1.9346133727382377,4.9216384541127525,3.791201117067159
2020-12-06,6.396806456242978,230.47798667059607,1.9606974931971175,437.7161491297264,4.19515744507806,1.8991668378087638,1.8991668378087638,1.2858658054448626,3.72369165805474
2020-12-07,1.3654584326490062,231.84344510324505,1.9574731732854962,438.93611391361515,4.159975183910529,1.893243579598065,1.893243579598065,5.963594078979511,3.7059735175582165
2020-12-08,1.2479321768330465,233.09137728007806,1.952648294723794,446.02654690692646,4.191271960696381,1.9135265839155844,1.9135265839155844,6.558112851570732,3.7364444209914125
2020-12-09,1.7055618620648179,234.79693914214292,1.9483520077725818,450.13124337605484,4.176842733197082,1.9171086515039766,1.9171086515039766,4.771424658571299,3.735202490275959
2020-12-10,1.6603197174905726,236.45725885963347,1.9454705378372585,454.23593984518317,4.162413505697785,1.921006536385623,1.921006536385623,4.8772852338766,3.7372616195310275
2020-12-11,1.7246927378151464,238.18195159744863,1.9430168261251668,458.3406363143115,4.1479842781984875,1.9243298379255582,1.9243298379255582,4.673066146989337,3.739005254104075
2020-12-12,1.5174463006824397,239.69939789813105,1.9389198395229152,462.4453327834398,4.133555050699189,1.929271983319594,1.929271983319594,5.281657671811118,3.7407037242940837
2020-12-13,6.398638143772439,246.09803604190353,1.940690020225958,466.5500292525682,4.119125823199892,1.8957893234594037,1.8957893234594037,1.2493199642675965,3.6791394204885854
2020-12-14,1.551817088099922,247.64985313000344,1.9376550265156098,467.3629708738568,4.060979667724146,1.8871926026482047,1.8871926026482047,5.070686310960837,3.6567282325243693
2020-12-15,1.6787804388655536,249.32863356886898,1.9347786118801162,474.68977578166056,4.0947471294983675,1.9038718858198966,1.9038718858198966,4.719157421541421,3.6835706044441987
2020-12-16,1.8910342182254498,251.21966778709444,1.9325004197614202,478.7248258416246,4.084797663296142,1.9056024954516617,1.9056024954516617,4.1743682493317795,3.682577622358746
2020-12-17,1.6217725611222529,252.84144034821668,1.9290630738282242,482.7598759015886,4.074848197093915,1.9093384187209388,1.9093384187209388,4.846943015875104,3.6832342389961354
2020-12-18,1.9862990049484426,254.82773935316513,1.9259893187802148,486.7949259615526,4.064898730891689,1.9102901716947884,1.9102901716947884,3.9414768461930816,3.6791984664549853
2020-12-19,1.9877269592043922,256.8154663123695,1.9251132746588346,490.8299760215166,4.054949264689462,1.9112165753464039,1.9112165753464039,3.927217780779252,3.679308399947359
2020-12-20,5.8358911764166725,262.6513574887862,1.9253923677213653,494.8650260814806,4.044999798487236,1.8841137194678643,1.8841137194678643,1.3345368349078552,3.6276581753825394
2020-12-21,1.7890540204450374,264.44041150923124,1.9238621879034594,495.30758197132786,3.9920875860955745,1.8730404295791128,1.8730404295791128,4.292897961671147,3.6034716588817077
2020-12-22,1.7950887067315418,266.2355002159628,1.921934994256831,502.8883719342511,4.028371075432721,1.8888854849421737,1.8888854849421737,4.3130277131669565,3.6303151136541474
2020-12-23,1.8375794029364036,268.07307961889916,1.9192064230892976,506.8766677270575,4.021691818580433,1.8908152524962551,1.8908152524962551,4.200339184021847,3.6288647774660245
2020-12-24,1.6431794584510737,269.71625907735023,1.9158211588385323,510.864963519864,4.015012561728145,1.894082934664151,1.894082934664151,4.6811965541561165,3.628724162824562
2020-12-25,1.8251023737736662,271.5413614511239,1.9128000195882582,514.8532593126704,4.008333304875857,1.896039912893128,1.896039912893128,4.200936963459137,3.6267451825220944
2020-12-26,1.8126584710645066,273.3540199221884,1.911506971545677,518.8415551054768,4.00165404802357,1.8980571613805703,1.8980571613805703,4.219873590428179,3.6281494963711585
2020-12-27,5.2693793401195155,278.62339926230794,1.914646702147606,522.8298508982833,3.994974791171282,1.8764750278782905,1.8764750278782905,1.451587523950293,3.5927867237895055
2020-12-28,1.789149818440467,280.4125490807484,1.916113277001437,522.93048620224,3.9461289030217674,1.8648612122264734,1.8648612122264734,4.226158092467604,3.5732853285121404
2020-12-29,1.7063682623873921,282.11891734313576,1.9144497739592272,530.3167382042583,3.9183378017844976,1.8797631268350727,1.8797631268350727,4.396155908588501,3.598712093266295
2020-12-30,1.8105860858773408,283.92950342901315,1.9131008046046332,533.8153297174267,3.8483800692500005,1.8800981344683998,1.8800981344683998,4.066273934353749,3.596817253787165
2020-12-31,1.8194365271138966,285.748939956127,1.910488185226622,537.3139212305953,3.7784223367155034,1.8803706544391479,1.8803706544391479,3.967509240095326,3.5924259191528427
2021-01-01,1.9279215129359262,287.676861469063,1.9089306732046916,540.8125127437638,3.7084646041810068,1.8799305233727435,1.8799305233727435,3.6719346643082424,3.5886570395599793
2021-01-02,1.771497439925913,289.4483589089889,1.9083235402949246,544.3111042569324,3.63850687164651,1.8805119721825054,1.8805119721825054,3.9195361834552047,3.5886252643223093
2021-01-03,4.985009161387438,294.43336807037633,1.9112057448252027,547.8096957701008,3.5685491391120134,1.8605557493713203,1.8605557493713203,1.3681482610282085,3.555904836766027
2021-01-04,1.7088187508667159,296.142186821243,1.9150901675881709,547.1634277242881,3.4618486848082215,1.84763756085372,1.84763756085372,3.8797282477100885,3.53839252605755
2021-01-05,1.9782595636213423,298.12044638486435,1.912206452698668,554.8110913366392,3.4991931970130232,1.861029989940358,1.861029989940358,3.382356862371949,3.55867355542969
2021-01-06,2.0279105984416654,300.14835698330603,1.907057401647511,558.3138953900087,3.49979498744853,1.8601264421416162,1.8601264421416162,3.2912249387085444,3.5473678994864195
2021-01-07,2.0919193991642526,302.2402763824703,1.900489397534077,561.8166994433785,3.5003967778840366,1.8588412708186746,1.8588412708186746,3.180078049942459,3.5327081268896605
2021-01-08,2.149314562572134,304.3895909450424,1.8980299826843965,565.3195034967482,3.500998568319543,1.8572235066961167,1.8572235066961167,3.091683445374052,3.5250659002554845
2021-01-09,1.7712480349207875,306.1608389799632,1.8957107957190984,568.8223075501179,3.5016003587550504,1.8579198745511167,1.8579198745511167,3.7476522042733995,3.522078763767625
2021-01-10,5.281951067306009,311.4427900472692,1.891413414062487,572.3251116034877,3.502202149190557,1.837657283755463,1.837657283755463,1.25410327345498,3.475769636944716
2021-01-11,1.3523577245439062,312.79514777181316,1.8887848163602576,571.423407552334,3.4657113017027976,1.826829513254446,1.826829513254446,4.8404225936240906,3.4504878467137976
2021-01-12,2.420483233805238,315.2098037288884,1.8888578116482624,579.3476050182502,3.5052160987170504,1.8379745749169223,1.8379745749169223,2.735344214373388,3.4716726334427235
2021-01-13,1.8739153375336985,317.08371906642213,1.8900157064289007,582.867294379643,3.507628257808037,1.8382126212463938,1.8382126212463938,3.5377652163817745,3.4742507259115247
2021-01-14,1.7867309496118013,318.8704500160339,1.8885282792153166,586.3869837410358,3.510040416899024,1.8389505321410318,1.8389505321410318,3.7100216962955455,3.472910084026394
2021-01-15,2.294721407775963,321.1651714238099,1.8910269389103316,589.9066731024286,3.51245257599001,1.8367703773333104,1.8367703773333104,2.8945310835268856,3.4733822641297842
2021-01-16,2.2495587251006652,323.41473014891056,1.888316450203287,593.4263624638214,3.5148647350809967,1.8348773483217318,1.8348773483217318,2.9504350455202535,3.4648290809413127
2021-01-17,5.930115806824314,329.34484595573485,1.8858570052859067,596.9460518252143,3.5172768941719834,1.8125258650789575,1.8125258650789575,1.1185416080359194,3.4181645999210506
2021-01-18,2.2214775627107697,331.56632351844564,1.890141949568446,595.8097902800029,3.4837686447449063,1.7969550826438405,1.7969550826438405,2.9641610469332864,3.3965001831953567
2021-01-19,2.8231516620371373,334.38947518048275,1.892528920086284,603.7300477308263,3.4832058296821202,1.805469647048461,1.805469647048461,2.3350030591448387,3.4169035213771886
2021-01-20,2.2889141190168973,336.67838929949966,1.8934594301509053,606.9943542750455,3.4467226061012712,1.8028907514318666,1.8028907514318666,2.8512338525133534,3.4137004948305196
2021-01-21,1.9580989749034219,338.6364882744031,1.8931478013549459,610.2586608192646,3.410239382520422,1.802105449205938,1.802105449205938,3.297119947387243,3.4116519689739886
2021-01-22,2.7179898642318623,341.354478138635,1.8971571852753675,613.5229673634839,3.373756158939573,1.7973192287060389,1.7973192287060389,2.3548821217212703,3.409797088973243
2021-01-23,2.402949126425052,343.75742726506,1.8964314759249836,616.7872739077029,3.337272935358723,1.7942514837130155,1.7942514837130155,2.633809167563433,3.402674989438465
2021-01-24,5.595885109185282,349.35331237424526,1.8981839109676633,620.0515804519221,3.3007897117778735,1.7748553069040058,1.7748553069040058,1.119663074229299,3.369001787860758
2021-01-25,1.7656672930804607,351.11897966732573,1.898979854282555,618.4297038886982,3.2314161556916168,1.7613109507057723,1.7613109507057723,3.4753966415471953,3.344694012517516
2021-01-26,2.0017632201026028,353.1207428874283,1.8993226304191928,626.4270851649474,3.2424339479572084,1.7739741937636515,1.7739741937636515,3.0765018125764723,3.3693493319949455
2021-01-27,2.080801984178611,355.2015448716069,1.9001281457152708,629.5382833337535,3.2205614077173927,1.7723410622026146,1.7723410622026146,2.940923462365811,3.367675136098087
2021-01-28,2.323544081759692,357.52508895336666,1.900201196600271,632.6494815025595,3.1986888674775766,1.7695247160265117,1.7695247160265117,2.61589718105528,3.3624529828073326
2021-01-29,2.093627924955278,359.61871687832195,1.8990808024450303,635.7606796713656,3.1768163272377605,1.767874278597343,1.767874278597343,2.8816156051606123,3.357336103620571
2021-01-30,1.9847519150244421,361.6034687933464,1.8971818061844217,638.8718778401717,3.154943786997945,1.7667747490699046,1.7667747490699046,3.0157431298678805,3.35189290956147
2021-01-31,5.718439708801835,367.3219085021482,1.8972846353628192,641.9830760089778,3.133071246758129,1.7477396832299845,1.7477396832299845,1.0395017243640268,3.315959647606131
2021-02-01,1.7829684806369013,369.10487698278513,1.898412029241272,639.8759829252958,3.063754682314958,1.733588534933228,1.733588534933228,3.262126507964592,3.291065328471993
2021-02-02,2.018759529579513,371.1236365123646,1.8993111516894794,647.8911054014952,3.066289062866493,1.7457554347388209,1.7457554347388209,2.8848592049092936,3.3157327653219575
2021-02-03,2.0248321479718348,373.14846866033645,1.900554754074312,650.6879366252065,3.021379419214673,1.7437775879431632,1.7437775879431632,2.8359373021622947,3.3141447848136156
2021-02-04,1.8225075782414921,374.9709762385779,1.9005315159968645,653.4847678489178,2.9764697755628524,1.7427609315370947,1.7427609315370947,3.1038963472116485,3.3121720752343027
2021-02-05,1.7799599585191954,376.7509361970972,1.8999587806058191,656.2815990726292,2.9315601319110325,1.7419508115815154,1.7419508115815154,3.1291959051326343,3.3096347398477333
2021-02-06,1.564592164848997,378.3155283619462,1.898923847244847,659.0784302963406,2.886650488259212,1.7421395128824313,1.7421395128824313,3.5034877292418476,3.3081902662399707
2021-02-07,4.855430812597759,383.1709591745439,1.8937177492944055,661.8752615200517,2.841740844607392,1.727362801570124,1.727362801570124,1.1083372998262744,3.2711375968042535
2021-02-08,1.7050497654264882,384.8760089399704,1.8907454706508708,659.1272403851438,2.7501796382197288,1.712570347527036,1.712570347527036,3.0496996626603106,3.238034627757731
2021-02-09,1.693621008798815,386.5696299487692,1.8899270049385184,667.3958690135321,2.786394806321587,1.7264570657089122,1.7264570657089122,3.109363171293275,3.262877831350187
2021-02-10,1.5383876821931393,388.10801763096237,1.8909642311462653,670.1196452833011,2.775958411687602,1.7266318005326373,1.7266318005326373,3.4121685478965182,3.2649989751668906
2021-02-11,1.9156405701384407,390.0236582011008,1.894389509455514,672.84342155307,2.7655220170536174,1.7251348922176,1.7251348922176,2.734842840009393,3.2680774422126904
2021-02-12,1.5867309417848499,391.6103891428856,1.8925273186000435,675.5671978228391,2.7550856224196325,1.7251002949677803,1.7251002949677803,3.2860484838382593,3.2647994355515175
2021-02-13,1.7457538415697533,393.3561429844554,1.894173204508189,678.2909740926082,2.744649227785647,1.7243685809666198,1.7243685809666198,2.977992028000324,3.2662527607627805
2021-02-14,4.516201365701065,397.8723443501564,1.8939711343186323,681.0147503623772,2.734212833151662,1.7116413342944865,1.7116413342944865,1.1466539602068733,3.241799279460386
2021-02-15,1.1674567062358745,399.0398010563923,1.892787098778345,677.8812365176586,2.679142455940914,1.6987810106237007,1.6987810106237007,4.34366966184503,3.2154307805581794
2021-02-16,1.577316592755194,400.6171176491475,1.8942880233345718,686.2080582102781,2.687455677438709,1.7128775281420838,1.7128775281420838,3.227516356828664,3.244683386998475
2021-02-17,1.2227968591969451,401.83991450834446,1.8942321815675742,688.6775897884098,2.6511349163597404,1.713810811031588,1.713810811031588,4.10686782393612,3.2463555913744586
2021-02-18,1.488929636169959,403.3288441445144,1.897350070427308,691.1471213665418,2.6148141552807718,1.7136069770375781,1.7136069770375781,3.3320700328312753,3.2513123185669754
2021-02-19,1.2770996871886158,404.60594383170303,1.8958128913438055,693.6166529446737,2.578493394201803,1.7143016891348126,1.7143016891348126,3.827689463877114,3.249995241914239
2021-02-20,1.4659765965939655,406.071920428297,1.8943480846283318,696.0861845228056,2.5421726331228345,1.7141943323454163,1.7141943323454163,3.2850182394041556,3.2472807501592817
2021-02-21,3.818933013065283,409.8908534413623,1.894544637871634,698.5557161009374,2.505851872043866,1.7042481193127441,1.7042481193127441,1.2431347214626165,3.2287741360467765
2021-02-22,1.1484532032432264,411.03930664460546,1.8959793224901202,694.8835550024747,2.4289021829967026,1.6905525670402317,1.6905525670402317,4.009870234423087,3.205252710690872
2021-02-23,1.7766749722506976,412.81598161685616,1.8952418822898314,703.2784795113661,2.4386312902136074,1.703612531561568,1.703612531561568,2.6013740435710706,3.2287578210092907
2021-02-24,1.521863188689787,414.337844805546,1.8953676854708985,705.5317113436628,2.407731469462318,1.7027933127247348,1.7027933127247348,2.9986509013593463,3.227419419974405
2021-02-25,1.147419561723261,415.4852643672693,1.8917792983355584,707.7849431759597,2.3768316487110286,1.7035139483317785,1.7035139483317785,3.9187417215611027,3.2226724218799285
2021-02-26,1.225808723419783,416.711073090689,1.8884683942770528,710.0381750082564,2.345931827959739,1.7039100250972465,1.7039100250972465,3.614118603978489,3.21778022908797
2021-02-27,1.6598024877807709,418.3527051371867,1.8872201679441367,712.2914068405532,2.31503200720845,1.7026097790068737,1.7026097790068737,2.6322258977220208,3.213199513080682
2021-02-28,3.62069660326418,421.9734017404509,1.8842645596981775,714.54463867285,2.28413218645716,1.693340470573913,1.693340470573913,1.1886964858439166,3.190701436205059
2021-03-01,1.2355956831920463,423.2089974236429,1.883986896660159,710.4268028214574,2.220464497450988,1.6786665858861742,1.6786665858861742,3.3856754880281823,3.162585851670798
2021-03-02,1.2391237142866252,424.44812113792955,1.8828684973568852,719.206833743883,2.2754795331067204,1.69445168426171,1.69445168426171,3.4576279025808025,3.190429696589689
2021-03-03,1.5658803389723588,426.0140014769019,1.8820359161163769,721.6157969826189,2.2977267005075706,1.6938781225051924,1.6938781225051924,2.7616440848939994,3.1879394640785486
2021-03-04,1.4577284012451468,427.4717298781471,1.8801248307751648,724.024760221355,2.3199738679084203,1.6937371751524757,1.6937371751524757,2.992217529738992,3.1844373198111544
